#Sample	Not specified
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2750000000.00	3840944593.69	1836600.00000	1837979.00000	0.999249719393
2751000000.00	3840944594.98	1831600.00000	1832506.00000	0.999505595070
2752000000.00	3840944596.26	1833403.00000	1835735.00000	0.998729664140
2753000000.00	3840944597.53	1822166.00000	1824924.00000	0.998488704187
2754000000.00	3840944598.81	1828402.00000	1828624.00000	0.999878597240
2755000000.00	3840944600.09	1830840.00000	1830927.00000	0.999952483086
2756000000.00	3840944601.37	1825995.00000	1829183.00000	0.998257145403
2757000000.00	3840944602.65	1819535.00000	1822997.00000	0.998100929404
2758000000.00	3840944603.93	1817757.00000	1818704.00000	0.999479299545
2759000000.00	3840944605.21	1830403.00000	1830430.00000	0.999985249368
2760000000.00	3840944606.50	1826812.00000	1829438.00000	0.998564586501
2761000000.00	3840944607.78	1832910.00000	1834372.00000	0.999202996993
2762000000.00	3840944609.06	1831506.00000	1830960.00000	1.00029820422
2763000000.00	3840944610.36	1834656.00000	1833338.00000	1.00071890726
2764000000.00	3840944611.64	1834109.00000	1834038.00000	1.00003871239
2765000000.00	3840944612.92	1837870.00000	1839700.00000	0.999005272599
2766000000.00	3840944614.20	1835277.00000	1835997.00000	0.999607842496
2767000000.00	3840944615.48	1834099.00000	1835971.00000	0.998980376052
2768000000.00	3840944616.76	1850989.00000	1851034.00000	0.999975689263
2769000000.00	3840944618.04	1845292.00000	1848578.00000	0.998222417447
2770000000.00	3840944619.32	1839703.00000	1842860.00000	0.998286901881
2771000000.00	3840944620.60	1838266.00000	1837844.00000	1.00022961688
2772000000.00	3840944621.88	1840718.00000	1843091.00000	0.998712488966
2773000000.00	3840944623.16	1834521.00000	1837723.00000	0.998257626421
2774000000.00	3840944624.45	1837356.00000	1840584.00000	0.998246208812
2775000000.00	3840944625.73	1838519.00000	1842554.00000	0.997810104887
2776000000.00	3840944627.02	1844414.00000	1842408.00000	1.00108879249
2777000000.00	3840944628.31	1840338.00000	1844108.00000	0.997955651187
2778000000.00	3840944629.59	1839915.00000	1843838.00000	0.997872372736
2779000000.00	3840944630.86	1842449.00000	1843755.00000	0.999291662938
2780000000.00	3840944632.15	1829085.00000	1829801.00000	0.999608700618
2781000000.00	3840944633.43	1835266.00000	1834367.00000	1.00049008732
2782000000.00	3840944634.71	1837324.00000	1839133.00000	0.999016384351
2783000000.00	3840944635.99	1838991.00000	1840154.00000	0.999367987679
2784000000.00	3840944637.26	1834713.00000	1833693.00000	1.00055625451
2785000000.00	3840944638.54	1832528.00000	1834638.00000	0.998849909355
2786000000.00	3840944639.82	1837618.00000	1841816.00000	0.997720727803
2787000000.00	3840944641.10	1829542.00000	1831835.00000	0.998748249706
2788000000.00	3840944642.38	1831649.00000	1835946.00000	0.997659517219
2789000000.00	3840944643.66	1835396.00000	1838111.00000	0.998522940127
2790000000.00	3840944644.94	1837023.00000	1839779.00000	0.998501993989
2791000000.00	3840944646.23	1841702.00000	1845591.00000	0.997892815906
2792000000.00	3840944647.51	1837948.00000	1836573.00000	1.00074867702
