#...
#...
RF-Frequency	...	...	...	Photon Counter1 Ratio
2.800000000000000000e+09	9.941511110779749361e-01
2.802040816326530457e+09	9.894486207752855034e-01
2.804081632653061390e+09	9.838010422298881785e-01
2.806122448979591846e+09	9.775777851014363362e-01
2.808163265306122303e+09	9.711859143433877462e-01
2.810204081632653236e+09	9.650435239728998305e-01
2.812244897959183693e+09	9.595523894266428933e-01
2.814285714285714149e+09	9.550716873194275980e-01
2.816326530612245083e+09	9.518945016034501272e-01
2.818367346938775539e+09	9.502286528666947785e-01
2.820408163265305996e+09	9.501831047313442635e-01
2.822448979591836929e+09	9.517608365134088144e-01
2.824489795918367386e+09	9.548586483448479045e-01
2.826530612244897842e+09	9.592739115052087984e-01
2.828571428571428776e+09	9.647178224217334286e-01
2.830612244897959232e+09	9.708342933901675798e-01
2.832653061224489689e+09	9.772232443690294090e-01
2.834693877551020622e+09	9.834667723247189075e-01
2.836734693877551079e+09	9.891564863834123589e-01
2.838775510204081535e+09	9.939202207899936470e-01
2.840816326530612469e+09	9.974463783720388665e-01
2.842857142857142925e+09	9.995043121962134958e-01
2.844897959183673382e+09	9.999594122473650648e-01
2.846938775510204315e+09	9.987819103064855542e-01
2.848979591836734772e+09	9.960488270980718539e-01
2.851020408163265228e+09	9.919389343434386053e-01
2.853061224489795685e+09	9.867210612534557113e-01
2.855102040816326618e+09	9.807365103362259973e-01
2.857142857142857075e+09	9.743767327065488981e-01
2.859183673469387531e+09	9.680577231612630396e-01
2.861224489795918465e+09	9.621928098456421496e-01
2.863265306122448921e+09	9.571656183461868528e-01
2.865306122448979378e+09	9.533049786359359956e-01
2.867346938775510311e+09	9.508634162158506875e-01
2.869387755102040768e+09	9.500006343526271602e-01
2.871428571428571224e+09	9.507730678442727346e-01
2.873469387755102158e+09	9.531301916045129552e-01
2.875510204081632614e+09	9.569178255225222474e-01
2.877551020408163071e+09	9.618882194262066143e-01
2.879591836734694004e+09	9.677162584888309160e-01
2.881632653061224461e+09	9.740207290788736039e-01
2.883673469387754917e+09	9.803892540481109474e-01
2.885714285714285851e+09	9.864052664338290866e-01
2.887755102040816307e+09	9.916752572179552416e-01
2.889795918367346764e+09	9.958545148597373053e-01
2.891836734693877697e+09	9.986696729720352383e-01
2.893877551020408154e+09	9.999365912915885168e-01
2.895918367346938610e+09	9.995724003440802363e-01
2.897959183673469543e+09	9.976009219591454036e-01
2.900000000000000000e+09	9.941511110779747140e-01
