#...
#...
RF-Frequency	...	...	...	Photon Counter1 Ratio
2.800000000000000000e+09	9.515076844803520562e-01
2.802040816326530457e+09	9.544448783055501373e-01
2.804081632653061390e+09	9.587265882712825427e-01
2.806122448979591846e+09	9.640727465558343035e-01
2.808163265306122303e+09	9.701336594813833036e-01
2.810204081632653236e+09	9.765128810732526254e-01
2.812244897959183693e+09	9.827931446997076881e-01
2.814285714285714149e+09	9.885636565966430256e-01
2.816326530612245083e+09	9.934469660002096525e-01
2.818367346938775539e+09	9.971236543046726464e-01
2.820408163265305996e+09	9.993532283209118905e-01
2.822448979591836929e+09	9.999898510017979358e-01
2.824489795918367386e+09	9.989918806833875120e-01
2.826530612244897842e+09	9.964245948775740658e-01
2.828571428571428776e+09	9.924559204521529177e-01
2.830612244897959232e+09	9.873454494883959764e-01
2.832653061224489689e+09	9.814274592919135509e-01
2.834693877551020622e+09	9.750890472225234307e-01
2.836734693877551079e+09	9.687448105499175677e-01
2.838775510204081535e+09	9.628097275326763516e-01
2.840816326530612469e+09	9.576720135767046171e-01
2.842857142857142925e+09	9.536677279591962986e-01
2.844897959183673382e+09	9.510587920992549238e-01
2.846938775510204315e+09	9.500158572061225826e-01
2.848979591836734772e+09	9.506071419368431474e-01
2.851020408163265228e+09	9.527939701952132800e-01
2.853061224489795685e+09	9.564333009458327872e-01
2.855102040816326618e+09	9.612870845674134079e-01
2.857142857142857075e+09	9.670378337437071092e-01
2.859183673469387531e+09	9.733093903958369708e-01
2.861224489795918465e+09	9.796915302852687857e-01
2.863265306122448921e+09	9.857667958936294772e-01
2.865306122448979378e+09	9.911378024333262760e-01
2.867346938775510311e+09	9.954532308953617514e-01
2.869387755102040768e+09	9.984308079219417209e-01
2.871428571428571224e+09	9.998757693841349159e-01
2.873469387755102158e+09	9.996935999568932196e-01
2.875510204081632614e+09	9.978962153923521816e-01
2.877551020408163071e+09	9.946011831072225640e-01
2.879591836734694004e+09	9.900240320658523219e-01
2.881632653061224461e+09	9.844641549716458551e-01
2.883673469387754917e+09	9.782852249083044960e-01
2.885714285714285851e+09	9.718914073838129664e-01
2.887755102040816307e+09	9.657009237538607405e-01
2.889795918367346764e+09	9.601186952483881099e-01
2.891836734693877697e+09	9.555098569630334771e-01
2.893877551020408154e+09	9.521758742725063840e-01
2.895918367346938610e+09	9.503348238978429618e-01
2.897959183673469543e+09	9.501071294483540708e-01
2.900000000000000000e+09	9.515076844803521672e-01
