#...
#...
RF-Frequency	...	...	...	Photon Counter1 Ratio
2.800000000000000000e+09	9.558488889220249085e-01
2.802040816326530457e+09	9.605513792247142302e-01
2.804081632653061390e+09	9.661989577701115550e-01
2.806122448979591846e+09	9.724222148985633973e-01
2.808163265306122303e+09	9.788140856566119874e-01
2.810204081632653236e+09	9.849564760270999031e-01
2.812244897959183693e+09	9.904476105733568403e-01
2.814285714285714149e+09	9.949283126805722466e-01
2.816326530612245083e+09	9.981054983965498284e-01
2.818367346938775539e+09	9.997713471333051771e-01
2.820408163265305996e+09	9.998168952686558031e-01
2.822448979591836929e+09	9.982391634865912522e-01
2.824489795918367386e+09	9.951413516551521621e-01
2.826530612244897842e+09	9.907260884947913793e-01
2.828571428571428776e+09	9.852821775782668601e-01
2.830612244897959232e+09	9.791657066098327089e-01
2.832653061224489689e+09	9.727767556309708796e-01
2.834693877551020622e+09	9.665332276752813812e-01
2.836734693877551079e+09	9.608435136165879298e-01
2.838775510204081535e+09	9.560797792100065307e-01
2.840816326530612469e+09	9.525536216279612001e-01
2.842857142857142925e+09	9.504956878037865708e-01
2.844897959183673382e+09	9.500405877526348908e-01
2.846938775510204315e+09	9.512180896935142904e-01
2.848979591836734772e+09	9.539511729019279906e-01
2.851020408163265228e+09	9.580610656565612393e-01
2.853061224489795685e+09	9.632789387465440223e-01
2.855102040816326618e+09	9.692634896637737363e-01
2.857142857142857075e+09	9.756232672934508354e-01
2.859183673469387531e+09	9.819422768387366940e-01
2.861224489795918465e+09	9.878071901543575839e-01
2.863265306122448921e+09	9.928343816538128808e-01
2.865306122448979378e+09	9.966950213640638490e-01
2.867346938775510311e+09	9.991365837841492681e-01
2.869387755102040768e+09	9.999993656473729065e-01
2.871428571428571224e+09	9.992269321557273321e-01
2.873469387755102158e+09	9.968698083954872224e-01
2.875510204081632614e+09	9.930821744774779303e-01
2.877551020408163071e+09	9.881117805737935633e-01
2.879591836734694004e+09	9.822837415111693726e-01
2.881632653061224461e+09	9.759792709211266848e-01
2.883673469387754917e+09	9.696107459518893412e-01
2.885714285714285851e+09	9.635947335661712021e-01
2.887755102040816307e+09	9.583247427820449360e-01
2.889795918367346764e+09	9.541454851402628723e-01
2.891836734693877697e+09	9.513303270279649393e-01
2.893877551020408154e+09	9.500634087084114388e-01
2.895918367346938610e+09	9.504275996559197193e-01
2.897959183673469543e+09	9.523990780408544410e-01
2.900000000000000000e+09	9.558488889220251306e-01
